Tanggal,Lintang,Bujur,Magnitudo,Kedalaman (km),Lokasi,Keterangan,Sumber
2022-10-03 01:38:00,-7.97205600786817,112.296405861643,4.71,45,"Gunung Kelud, Kediri","1 kali gempa Low Frequency
2 kali gempa Low
4 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-10-05 06:43:00,-8.13080441201075,114.064136377167,4.41,7,"Gunung Raung, Banyuwangi","3 kali gempa Low
4 kali gempa Tektonik Lokal
3 kali gempa Tektonik Jauh
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-10-05 07:42:00,-7.95312054398947,112.930680257832,3.33,14,"Gunung Bromo, Probolinggo",1 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2022-10-05 08:56:00,-7.88586660961615,112.96502421443,4.83,40,"Gunung Bromo, Probolinggo","3 kali gempa Low Frequency
3 kali gempa Tektonik Jauh
4 kali gempa Guguran
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-10-05 17:27:00,-8.10996066618998,114.070353488876,5.78,61,"Gunung Raung, Banyuwangi","4 kali gempa Low
3 kali gempa Vulkanik Dalam
1 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2022-10-06 12:36:00,-7.97452110131277,113.01356809728,4.03,55,"Gunung Bromo, Probolinggo","1 kali gempa Low Frequency
3 kali gempa Tektonik Lokal
4 kali gempa Guguran
4 kali gempa Low",VolcanoDiscovery
2022-10-07 06:27:00,-7.86160884184566,112.32840143578,4.03,44,"Gunung Kelud, Kediri","3 kali gempa Low Frequency
1 kali gempa Vulkanik Dalam
1 kali gempa Low
5 kali gempa Letusan/Erupsi
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-10-08 12:13:00,-7.94128463286604,112.941882018422,3.22,16,"Gunung Bromo, Probolinggo",4 kali gempa Vulkanik Dalam,VolcanoDiscovery
2022-10-10 00:20:00,-8.05889711457905,114.233657915286,2.94,16,"Gunung Ijen, Bondowoso",5 kali gempa Guguran,VolcanoDiscovery
2022-10-10 22:32:00,-8.0869727131044,112.948833064177,2.22,36,"Gunung Semeru, Lumajang","5 kali gempa Tektonik Lokal
5 kali gempa Letusan/Erupsi
5 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-10-11 06:50:00,-8.04221509440164,112.983731423968,4.28,10,"Gunung Semeru, Lumajang","2 kali gempa Guguran
1 kali gempa Tektonik Jauh
2 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-10-12 02:13:00,-8.07629310258666,114.248847348929,5.64,44,"Gunung Ijen, Banyuwangi","1 kali gempa Tektonik Lokal
4 kali gempa Vulkanik Dalam
3 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2022-10-12 05:59:00,-7.89051358008189,112.96435360427,4.06,29,"Gunung Bromo, Probolinggo","2 kali gempa Guguran
4 kali gempa Low
4 kali gempa Hembusan
2 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-10-12 07:47:00,-8.07977946218862,113.993772683103,5.45,5,"Gunung Raung, Banyuwangi","2 kali gempa Low Frequency
2 kali gempa Tektonik Lokal
4 kali gempa Letusan/Erupsi
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-10-13 17:16:00,-7.936143887004,112.902967846079,2.25,64,"Gunung Bromo, Probolinggo","2 kali gempa Hembusan
2 kali gempa Letusan/Erupsi
1 kali gempa Guguran
1 kali gempa Low
5 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-10-13 17:47:00,-8.11697379051171,112.916328607482,2.98,1,"Gunung Semeru, Lumajang",5 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2022-10-14 14:32:00,-8.11080988114832,114.264350098701,5.01,13,"Gunung Ijen, Banyuwangi","4 kali gempa Tektonik Jauh
2 kali gempa Vulkanik Dalam
2 kali gempa Letusan/Erupsi
5 kali gempa Hembusan",VolcanoDiscovery
2022-10-15 12:21:00,-7.90053825713814,112.278868522781,4.13,44,"Gunung Kelud, Kediri","2 kali gempa Low
3 kali gempa Low Frequency
4 kali gempa Tektonik Jauh
2 kali gempa Guguran
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-10-17 16:26:00,-7.94971778391883,112.328315735282,3.78,17,"Gunung Kelud, Kediri","4 kali gempa Vulkanik Dalam
4 kali gempa Hembusan
5 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-10-17 21:38:00,-8.06518999337583,112.975668610268,2.33,28,"Gunung Semeru, Lumajang","2 kali gempa Low Frequency
1 kali gempa Hembusan
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-10-17 22:25:00,-8.16747299794739,112.853009549537,2.06,24,"Gunung Semeru, Lumajang","4 kali gempa Vulkanik Dalam
2 kali gempa Tektonik Lokal
5 kali gempa Hembusan",VolcanoDiscovery
2022-10-18 20:43:00,-8.09080900840073,112.923260056352,2.48,17,"Gunung Semeru, Lumajang",1 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2022-10-19 14:08:00,-8.12515536252188,113.995515081746,2.46,22,"Gunung Raung, Banyuwangi","2 kali gempa Low Frequency
4 kali gempa Guguran
5 kali gempa Vulkanik Dalam
5 kali gempa Tektonik Lokal
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-10-20 05:04:00,-7.91472007949092,112.307159230124,1.98,6,"Gunung Kelud, Kediri",1 kali gempa Vulkanik Dalam,VolcanoDiscovery
2022-10-20 16:23:00,-8.1014292083794,112.856935739193,4.3,61,"Gunung Semeru, Lumajang","2 kali gempa Guguran
3 kali gempa Low Frequency
5 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-10-21 01:45:00,-7.90688085433723,112.275894209254,3.42,44,"Gunung Kelud, Kediri","4 kali gempa Low
1 kali gempa Vulkanik Dalam
1 kali gempa Low Frequency",VolcanoDiscovery
2022-10-22 11:14:00,-8.12257078639882,114.244686697901,2.94,36,"Gunung Ijen, Banyuwangi","1 kali gempa Vulkanik Dalam
5 kali gempa Hembusan
3 kali gempa Guguran",VolcanoDiscovery
2022-10-23 05:41:00,-8.0436561450834,114.309981856797,3.92,40,"Gunung Ijen, Banyuwangi","2 kali gempa Vulkanik Dalam
4 kali gempa Letusan/Erupsi
1 kali gempa Guguran
4 kali gempa Hembusan
5 kali gempa Low",VolcanoDiscovery
2022-10-23 12:01:00,-7.9159108728801,112.314890456656,1.76,2,"Gunung Kelud, Kediri",1 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2022-10-23 23:52:00,-8.14210750669226,114.080356053398,4.13,2,"Gunung Raung, Banyuwangi","5 kali gempa Tremor Non-Harmonik
3 kali gempa Tektonik Jauh
3 kali gempa Tektonik Lokal
3 kali gempa Hembusan",VolcanoDiscovery
2022-10-24 01:29:00,-8.12115516041852,114.056107362037,3.76,1,"Gunung Raung, Banyuwangi",1 kali gempa Vulkanik Dalam,VolcanoDiscovery
2022-10-24 10:02:00,-8.06790679925795,114.081206870719,2.47,8,"Gunung Raung, Banyuwangi","2 kali gempa Letusan/Erupsi
3 kali gempa Hembusan
4 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-10-24 15:24:00,-7.92150396231333,112.306049007968,3.15,2,"Gunung Kelud, Kediri",1 kali gempa Guguran,VolcanoDiscovery
2022-10-25 03:25:00,-8.15298136409951,112.894451800473,4.47,16,"Gunung Semeru, Lumajang","4 kali gempa Tektonik Jauh
1 kali gempa Low
3 kali gempa Guguran
5 kali gempa Vulkanik Dalam
3 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-10-26 03:57:00,-8.12079388788559,112.922244134383,1.12,7,"Gunung Semeru, Lumajang",4 kali gempa Vulkanik Dalam,VolcanoDiscovery
2022-10-27 02:13:00,-7.95078845839812,112.347568368999,4.82,22,"Gunung Kelud, Kediri","3 kali gempa Low Frequency
4 kali gempa Tektonik Jauh
5 kali gempa Letusan/Erupsi
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-10-27 17:54:00,-7.89360626371802,113.007304556394,3.79,33,"Gunung Bromo, Probolinggo","3 kali gempa Low Frequency
1 kali gempa Hembusan
4 kali gempa Guguran
3 kali gempa Vulkanik Dalam
5 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-10-28 04:42:00,-7.96173750920122,112.338703228871,4.82,44,"Gunung Kelud, Kediri","4 kali gempa Tektonik Lokal
2 kali gempa Letusan/Erupsi
1 kali gempa Low
4 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2022-10-28 14:06:00,-7.902126071574,112.318947134317,4.26,60,"Gunung Kelud, Kediri","1 kali gempa Vulkanik Dalam
4 kali gempa Tektonik Jauh
1 kali gempa Tremor Non-Harmonik
1 kali gempa Guguran",VolcanoDiscovery
2022-10-28 20:11:00,-8.08942384186753,112.928617918824,5.48,44,"Gunung Semeru, Lumajang","2 kali gempa Tremor Non-Harmonik
5 kali gempa Vulkanik Dalam
4 kali gempa Tektonik Jauh
3 kali gempa Hembusan",VolcanoDiscovery
2022-10-28 22:20:00,-8.10182574158027,114.029896251894,2.8,17,"Gunung Raung, Banyuwangi",5 kali gempa Guguran,VolcanoDiscovery
2022-10-30 21:35:00,-8.16161946096108,112.979422693555,2.82,52,"Gunung Semeru, Lumajang","5 kali gempa Guguran
4 kali gempa Vulkanik Dalam
5 kali gempa Tremor Non-Harmonik
4 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-10-31 01:24:00,-7.93540351100312,112.298049544251,1.26,4,"Gunung Kelud, Kediri",1 kali gempa Low Frequency,VolcanoDiscovery
2022-11-01 03:09:00,-7.93550459241418,112.952886189717,2.15,0,"Gunung Bromo, Probolinggo","1 kali gempa Tektonik Jauh
3 kali gempa Low
3 kali gempa Hembusan
3 kali gempa Guguran
4 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-11-01 11:38:00,-8.11705259745249,114.05339542258,2.76,3,"Gunung Raung, Banyuwangi",2 kali gempa Guguran,VolcanoDiscovery
2022-11-01 22:36:00,-7.87717525982435,113.004226867079,2.97,30,"Gunung Bromo, Probolinggo","1 kali gempa Letusan/Erupsi
1 kali gempa Tektonik Jauh
3 kali gempa Low
3 kali gempa Hembusan",VolcanoDiscovery
2022-11-01 22:58:00,-8.06554153288649,112.859320276672,2.61,32,"Gunung Semeru, Lumajang","3 kali gempa Guguran
2 kali gempa Tremor Non-Harmonik
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-11-02 00:39:00,-7.88143134098899,112.331682259097,3.84,4,"Gunung Kelud, Kediri","2 kali gempa Tremor Non-Harmonik
5 kali gempa Letusan/Erupsi
3 kali gempa Low Frequency",VolcanoDiscovery
2022-11-02 05:55:00,-7.90078230546335,112.893802098279,4.36,13,"Gunung Bromo, Probolinggo","4 kali gempa Guguran
2 kali gempa Hembusan
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-11-02 06:12:00,-7.98435936228898,112.952043985928,4.89,43,"Gunung Bromo, Probolinggo","2 kali gempa Low
3 kali gempa Tremor Non-Harmonik
4 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-11-02 11:54:00,-7.92945238732335,112.94407613382,2.25,19,"Gunung Bromo, Probolinggo",3 kali gempa Vulkanik Dalam,VolcanoDiscovery
2022-11-03 08:49:00,-8.07913527027165,114.221827057632,3.75,2,"Gunung Ijen, Bondowoso",2 kali gempa Guguran,VolcanoDiscovery
2022-11-03 11:31:00,-7.8997271779629,112.891868149954,2.87,58,"Gunung Bromo, Probolinggo","1 kali gempa Vulkanik Dalam
5 kali gempa Hembusan
2 kali gempa Letusan/Erupsi
3 kali gempa Low Frequency",VolcanoDiscovery
2022-11-03 14:05:00,-8.10597548678905,112.937418056044,3.84,15,"Gunung Semeru, Lumajang",5 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2022-11-04 05:19:00,-8.11554912186178,114.074111535368,3.74,14,"Gunung Raung, Banyuwangi","3 kali gempa Vulkanik Dalam
2 kali gempa Low
2 kali gempa Tektonik Lokal
5 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-11-06 21:47:00,-8.06075747299195,112.894408583001,5.94,28,"Gunung Semeru, Lumajang","4 kali gempa Tektonik Lokal
2 kali gempa Hembusan
2 kali gempa Low
3 kali gempa Tektonik Jauh
2 kali gempa Guguran",VolcanoDiscovery
2022-11-07 05:51:00,-8.13114692389815,112.903597578697,2.14,25,"Gunung Semeru, Lumajang","2 kali gempa Hembusan
4 kali gempa Low
5 kali gempa Guguran",VolcanoDiscovery
2022-11-07 17:28:00,-7.93126676634667,112.932295678575,2.22,14,"Gunung Bromo, Probolinggo",4 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2022-11-07 23:32:00,-8.11071620643595,112.926539136326,3.76,6,"Gunung Semeru, Lumajang",5 kali gempa Guguran,VolcanoDiscovery
2022-11-08 11:40:00,-8.01289979034584,114.227057915165,2.98,2,"Gunung Ijen, Banyuwangi","5 kali gempa Tektonik Jauh
4 kali gempa Guguran
5 kali gempa Vulkanik Dalam
4 kali gempa Letusan/Erupsi
3 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-11-08 11:48:00,-8.07093520362569,114.226466504966,1.38,3,"Gunung Ijen, Bondowoso",4 kali gempa Guguran,VolcanoDiscovery
2022-11-08 12:53:00,-7.91828846680037,112.318962374709,2.03,13,"Gunung Kelud, Kediri",1 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2022-11-09 02:06:00,-8.18196783965189,113.973653220764,2.45,45,"Gunung Raung, Banyuwangi","4 kali gempa Hembusan
5 kali gempa Letusan/Erupsi
1 kali gempa Low Frequency",VolcanoDiscovery
2022-11-09 03:06:00,-8.10225371506807,114.022504571342,2.51,4,"Gunung Raung, Banyuwangi",5 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2022-11-09 04:35:00,-8.16904862833797,112.885037849146,4.84,40,"Gunung Semeru, Lumajang","2 kali gempa Low Frequency
1 kali gempa Hembusan
4 kali gempa Letusan/Erupsi
3 kali gempa Tremor Non-Harmonik
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-11-09 21:21:00,-8.1020134153781,112.980625825374,2.3,0,"Gunung Semeru, Lumajang","1 kali gempa Tremor Non-Harmonik
2 kali gempa Low
2 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-11-09 22:42:00,-8.07999355850581,114.251642624771,2.46,7,"Gunung Ijen, Bondowoso",3 kali gempa Low Frequency,VolcanoDiscovery
2022-11-09 23:34:00,-7.92055271416522,112.300140015064,5.11,64,"Gunung Kelud, Kediri","4 kali gempa Letusan/Erupsi
3 kali gempa Vulkanik Dalam
5 kali gempa Tektonik Jauh
2 kali gempa Low
2 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-11-10 01:28:00,-8.18728321011376,114.051751668657,2.37,68,"Gunung Raung, Banyuwangi","4 kali gempa Tektonik Lokal
5 kali gempa Guguran
4 kali gempa Low
4 kali gempa Letusan/Erupsi
3 kali gempa Low Frequency",VolcanoDiscovery
2022-11-10 17:08:00,-8.11401987699886,114.047304938888,2.53,15,"Gunung Raung, Banyuwangi",5 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2022-11-10 17:55:00,-8.13193327164219,114.057589760558,1.8,3,"Gunung Raung, Banyuwangi",2 kali gempa Guguran,VolcanoDiscovery
2022-11-10 23:18:00,-8.14680699338719,112.980622104337,2.17,10,"Gunung Semeru, Lumajang","5 kali gempa Guguran
3 kali gempa Tektonik Jauh
5 kali gempa Vulkanik Dalam
1 kali gempa Hembusan
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-11-11 22:46:00,-7.99043051428708,112.942693100525,3.04,38,"Gunung Bromo, Probolinggo","5 kali gempa Tektonik Lokal
2 kali gempa Tektonik Jauh
2 kali gempa Hembusan",VolcanoDiscovery
2022-11-12 13:19:00,-8.13975377100261,114.09563150705,3.53,19,"Gunung Raung, Banyuwangi","5 kali gempa Guguran
1 kali gempa Letusan/Erupsi
5 kali gempa Vulkanik Dalam
1 kali gempa Low Frequency
3 kali gempa Low",VolcanoDiscovery
2022-11-12 19:18:00,-8.10795346337473,114.199974114102,3.53,16,"Gunung Ijen, Banyuwangi","5 kali gempa Letusan/Erupsi
2 kali gempa Hembusan
4 kali gempa Low
2 kali gempa Tektonik Jauh
1 kali gempa Low Frequency",VolcanoDiscovery
2022-11-12 20:55:00,-8.19332060142468,114.104043977691,5.04,26,"Gunung Raung, Banyuwangi","3 kali gempa Hembusan
1 kali gempa Guguran
3 kali gempa Tektonik Jauh
3 kali gempa Low Frequency
4 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-11-12 23:32:00,-7.93595717086955,112.315006272095,1.79,16,"Gunung Kelud, Kediri",2 kali gempa Vulkanik Dalam,VolcanoDiscovery
2022-11-15 03:54:00,-8.1211543112609,114.106639027203,5.61,61,"Gunung Raung, Banyuwangi","5 kali gempa Low
4 kali gempa Tektonik Jauh
5 kali gempa Tektonik Lokal
4 kali gempa Low Frequency",VolcanoDiscovery
2022-11-15 11:40:00,-8.11798522419209,112.931103922824,2.54,16,"Gunung Semeru, Lumajang",5 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2022-11-15 14:09:00,-7.92938206124676,112.37330752461,4.92,42,"Gunung Kelud, Kediri","3 kali gempa Low Frequency
4 kali gempa Tremor Non-Harmonik
1 kali gempa Low
4 kali gempa Hembusan
3 kali gempa Guguran",VolcanoDiscovery
2022-11-16 13:32:00,-8.0268262227275,114.305524896051,2.59,39,"Gunung Ijen, Banyuwangi","5 kali gempa Tremor Non-Harmonik
5 kali gempa Low Frequency
2 kali gempa Hembusan
4 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-11-17 07:34:00,-8.02492381259154,114.216823759979,5.93,13,"Gunung Ijen, Banyuwangi","5 kali gempa Tektonik Jauh
5 kali gempa Letusan/Erupsi
2 kali gempa Vulkanik Dalam
5 kali gempa Low",VolcanoDiscovery
2022-11-19 07:51:00,-8.1042723995218,112.903917743026,2.51,28,"Gunung Semeru, Lumajang","1 kali gempa Tektonik Lokal
4 kali gempa Guguran
4 kali gempa Tektonik Jauh
1 kali gempa Low Frequency",VolcanoDiscovery
2022-11-20 01:46:00,-7.86028306403322,112.354036927631,5.79,9,"Gunung Kelud, Kediri","4 kali gempa Low
2 kali gempa Tektonik Lokal
4 kali gempa Hembusan
3 kali gempa Low Frequency",VolcanoDiscovery
2022-11-20 11:28:00,-8.17717944034121,114.012101138344,3.03,37,"Gunung Raung, Banyuwangi","2 kali gempa Tektonik Lokal
5 kali gempa Guguran
1 kali gempa Low
3 kali gempa Low Frequency
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-11-20 11:39:00,-8.12467054009303,112.913857445402,2.34,17,"Gunung Semeru, Lumajang",3 kali gempa Low Frequency,VolcanoDiscovery
2022-11-22 21:20:00,-8.1085419850803,114.247493914908,4.93,63,"Gunung Ijen, Banyuwangi","1 kali gempa Vulkanik Dalam
4 kali gempa Tektonik Jauh
1 kali gempa Low Frequency",VolcanoDiscovery
2022-11-23 20:44:00,-7.86563852895318,112.369190381458,4.29,11,"Gunung Kelud, Kediri","2 kali gempa Tektonik Lokal
3 kali gempa Low Frequency
5 kali gempa Tektonik Jauh
3 kali gempa Low",VolcanoDiscovery
2022-11-24 05:16:00,-7.86955426079748,113.005884058432,3.28,29,"Gunung Bromo, Probolinggo","3 kali gempa Guguran
1 kali gempa Low Frequency
2 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-11-24 14:13:00,-8.09962765800561,112.921016443038,1.92,3,"Gunung Semeru, Lumajang",3 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2022-11-24 15:16:00,-8.12246634880864,112.920210878086,1.77,7,"Gunung Semeru, Lumajang",5 kali gempa Vulkanik Dalam,VolcanoDiscovery
2022-11-25 02:48:00,-8.12466535487568,114.069644131542,2.26,15,"Gunung Raung, Banyuwangi","1 kali gempa Vulkanik Dalam
4 kali gempa Letusan/Erupsi
4 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-11-25 03:24:00,-8.16081417876874,112.881145072676,4.31,50,"Gunung Semeru, Lumajang","4 kali gempa Tektonik Jauh
3 kali gempa Letusan/Erupsi
3 kali gempa Tektonik Lokal
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-11-27 08:30:00,-7.88423546961024,112.950556561556,4.85,3,"Gunung Bromo, Probolinggo","2 kali gempa Tremor Non-Harmonik
5 kali gempa Vulkanik Dalam
1 kali gempa Hembusan",VolcanoDiscovery
2022-11-27 09:05:00,-8.10345754903896,114.000126188558,4.37,33,"Gunung Raung, Banyuwangi","3 kali gempa Guguran
2 kali gempa Low
4 kali gempa Tremor Non-Harmonik
5 kali gempa Tektonik Jauh
2 kali gempa Low Frequency",VolcanoDiscovery
2022-11-27 10:59:00,-7.94438381179646,112.379973765086,4.74,62,"Gunung Kelud, Kediri","1 kali gempa Tektonik Lokal
2 kali gempa Low Frequency
3 kali gempa Letusan/Erupsi
5 kali gempa Tektonik Jauh
4 kali gempa Low",VolcanoDiscovery
2022-11-27 11:07:00,-8.12036748003338,114.251314616869,3.43,5,"Gunung Ijen, Banyuwangi","1 kali gempa Tektonik Jauh
2 kali gempa Tremor Non-Harmonik
2 kali gempa Low Frequency
3 kali gempa Letusan/Erupsi
4 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-11-27 13:39:00,-8.13841844203221,113.981720024291,4.93,67,"Gunung Raung, Banyuwangi","1 kali gempa Low
5 kali gempa Tektonik Jauh
5 kali gempa Low Frequency
3 kali gempa Guguran
1 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2022-11-28 04:18:00,-7.89189306568388,112.879750528838,2.16,24,"Gunung Bromo, Probolinggo","4 kali gempa Low
3 kali gempa Hembusan
5 kali gempa Vulkanik Dalam
5 kali gempa Low Frequency
2 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-11-28 14:55:00,-8.1104498745754,114.281459858342,3.4,28,"Gunung Ijen, Banyuwangi","1 kali gempa Low
5 kali gempa Letusan/Erupsi
5 kali gempa Low Frequency",VolcanoDiscovery
2022-11-28 17:13:00,-8.13572433235385,114.050709246692,2.96,17,"Gunung Raung, Banyuwangi",2 kali gempa Low Frequency,VolcanoDiscovery
2022-11-29 00:56:00,-8.1235733265526,114.023485683701,1.86,12,"Gunung Raung, Banyuwangi",5 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2022-11-29 06:06:00,-8.14095611770552,113.991150541396,2.28,50,"Gunung Raung, Banyuwangi","4 kali gempa Low Frequency
5 kali gempa Letusan/Erupsi
1 kali gempa Hembusan
1 kali gempa Vulkanik Dalam
5 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-11-29 07:00:00,-8.03476660027134,114.248138655177,2.92,64,"Gunung Ijen, Banyuwangi","3 kali gempa Hembusan
5 kali gempa Tektonik Lokal
1 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-11-29 11:23:00,-8.10842047459957,114.306744278361,3.2,50,"Gunung Ijen, Banyuwangi","4 kali gempa Hembusan
4 kali gempa Tremor Non-Harmonik
1 kali gempa Vulkanik Dalam
1 kali gempa Low Frequency",VolcanoDiscovery
2022-11-30 23:14:00,-7.95283583362319,112.893260030822,4.53,9,"Gunung Bromo, Probolinggo","2 kali gempa Guguran
1 kali gempa Low
1 kali gempa Tektonik Lokal
2 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-12-01 02:39:00,-7.9462453270094,112.959573882077,3.93,17,"Gunung Bromo, Probolinggo",4 kali gempa Guguran,VolcanoDiscovery
2022-12-01 09:16:00,-7.93229844984662,112.297992869573,2.92,5,"Gunung Kelud, Kediri",3 kali gempa Low Frequency,VolcanoDiscovery
2022-12-02 10:24:00,-8.0059173123319,112.907381989046,3.02,57,"Gunung Bromo, Probolinggo","4 kali gempa Tremor Non-Harmonik
1 kali gempa Tektonik Jauh
5 kali gempa Low Frequency
5 kali gempa Low",VolcanoDiscovery
2022-12-02 12:54:00,-8.07597733930597,114.228224362742,2.29,43,"Gunung Ijen, Banyuwangi","5 kali gempa Tektonik Jauh
5 kali gempa Low Frequency
4 kali gempa Tektonik Lokal
5 kali gempa Guguran
5 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-12-03 11:38:00,-8.1612570440937,112.866821341829,2.12,9,"Gunung Semeru, Lumajang","4 kali gempa Tektonik Lokal
3 kali gempa Guguran
4 kali gempa Low Frequency",VolcanoDiscovery
2022-12-03 13:01:00,-7.97953046924119,112.259088074987,3.65,12,"Gunung Kelud, Kediri","3 kali gempa Tektonik Jauh
3 kali gempa Guguran
3 kali gempa Low Frequency",VolcanoDiscovery
2022-12-05 11:48:00,-8.01036037509883,114.232112592605,3.69,59,"Gunung Ijen, Banyuwangi","3 kali gempa Tremor Non-Harmonik
5 kali gempa Low
2 kali gempa Tektonik Lokal
4 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-12-05 12:11:00,-8.14173225202185,113.992700130841,2.21,4,"Gunung Raung, Banyuwangi","3 kali gempa Letusan/Erupsi
5 kali gempa Low Frequency
5 kali gempa Low
2 kali gempa Guguran",VolcanoDiscovery
2022-12-06 09:20:00,-7.91466661935786,112.972341899825,3.01,40,"Gunung Bromo, Probolinggo","1 kali gempa Guguran
3 kali gempa Hembusan
1 kali gempa Low Frequency
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-12-07 08:40:00,-8.10766891923409,114.029525399606,2.57,17,"Gunung Raung, Banyuwangi",2 kali gempa Low Frequency,VolcanoDiscovery
